s1,s2,reason
HNTUSDT,ICXUSDT,low_correlation_0.11
RVNUSDT,SANDUSDT,low_correlation_0.48
JASMYUSDT,OMGUSDT,low_correlation_0.49
C98USDT,SHIBUSDT,low_correlation_0.11
LUNAUSDT,SHIBUSDT,low_correlation_-0.21
BELUSDT,LINKUSDT,low_correlation_0.47
DOGEUSDT,GLMRUSDT,low_correlation_0.45
BELUSDT,BTCUSDC,low_correlation_0.40
SANDUSDT,YFIUSDT,low_correlation_0.39
DOTUSDT,GMTUSDT,low_correlation_0.50
HNTUSDT,ZRXUSDT,low_correlation_0.15
BELUSDT,BTCUSDT,low_correlation_0.40
GMTUSDT,GRTUSDT,low_correlation_0.47
HNTUSDT,RUNEUSDT,low_correlation_0.30
C98USDT,DOGEUSDC,low_correlation_0.39
MKRUSDT,SHIBUSDT,low_correlation_0.14
DOTUSDC,GMTUSDT,low_correlation_0.50
DOGEUSDT,HNTUSDT,low_correlation_-0.09
COMPUSDT,JASMYUSDT,low_correlation_0.47
BATUSDT,CRVUSDT,low_correlation_0.41
FILUSDT,SANDUSDC,low_correlation_0.49
BELUSDT,XTZUSDT,low_correlation_0.49
ATOMUSDT,SANDUSDC,low_correlation_0.33
BNBUSDT,C98USDT,low_correlation_0.39
RVNUSDT,SANDUSDC,low_correlation_0.49
BTCDAI,JASMYUSDT,low_correlation_0.43
ADAUSDT,HNTUSDT,low_correlation_0.19
HNTUSDT,XLMUSDT,low_correlation_0.17
JASMYUSDT,XRPUSDC,low_correlation_0.43
HNTUSDT,ONEUSDT,low_correlation_-0.07
JASMYUSDT,LINKUSDT,low_correlation_0.48
BATUSDT,ENSUSDT,low_correlation_0.36
JASMYUSDT,XRPUSDT,low_correlation_0.43
SANDUSDC,YFIUSDT,low_correlation_0.39
BATUSDT,QTUMUSDT,low_correlation_0.44
BELUSDT,SLPUSDT,low_correlation_0.45
DOGEUSDC,GLMRUSDT,low_correlation_0.43
BELUSDT,MINAUSDT,low_correlation_0.47
APEUSDT,DOGEUSDC,low_correlation_0.44
EGLDUSDT,JASMYUSDT,low_correlation_0.50
AXSUSDT,HNTUSDT,low_correlation_0.26
GMTUSDT,LINKUSDT,low_correlation_0.47
BTCUSDC,HNTUSDT,low_correlation_0.10
HNTUSDT,WBTCUSDT,low_correlation_0.10
BTCUSDT,HNTUSDT,low_correlation_0.10
AAVEUSDT,JASMYUSDT,low_correlation_0.29
BELUSDT,DOGEUSDC,low_correlation_0.49
BELUSDT,BTCDAI,low_correlation_0.40
HNTUSDT,SLPUSDT,low_correlation_-0.04
BATUSDT,RVNUSDT,low_correlation_0.46
LUNAUSDT,WBTCUSDT,low_correlation_0.08
HBARUSDT,JASMYUSDT,low_correlation_0.47
BTCUSDT,LUNAUSDT,low_correlation_0.08
BELUSDT,FTTUSDT,low_correlation_0.40
BELUSDT,RVNUSDT,low_correlation_0.41
BELUSDT,ETHUSDC,low_correlation_0.14
BTCUSDC,LUNAUSDT,low_correlation_0.08
DOGEUSDC,HNTUSDT,low_correlation_-0.06
COMPUSDT,HNTUSDT,low_correlation_0.20
FTTUSDT,JASMYUSDT,low_correlation_0.42
ETHUSDC,HNTUSDT,low_correlation_-0.31
APEUSDT,HNTUSDT,low_correlation_0.18
ALGOUSDT,ATOMUSDT,low_correlation_0.49
BELUSDT,ETHUSDT,low_correlation_0.14
HNTUSDT,SHIBUSDT,low_correlation_-0.50
BATUSDT,YFIUSDT,low_correlation_0.40
FILUSDT,HNTUSDT,low_correlation_-0.08
BATUSDT,BNBUSDT,low_correlation_0.38
CAKEUSDT,SANDUSDT,low_correlation_0.39
ETHUSDC,LOOKSUSDT,low_correlation_0.47
ETHUSDT,HNTUSDT,low_correlation_-0.31
BELUSDT,ETHDAI,low_correlation_0.14
BNBUSDT,GLMRUSDT,low_correlation_0.47
ETHUSDT,LOOKSUSDT,low_correlation_0.47
DOGEUSDT,LUNAUSDT,low_correlation_0.23
HNTUSDT,STETHUSDT,low_correlation_-0.31
HNTUSDT,XLMUSDC,low_correlation_0.17
BTCDAI,LUNAUSDT,low_correlation_0.08
FILUSDT,GMTUSDT,low_correlation_0.36
LUNAUSDT,XECUSDT,low_correlation_0.37
CELOUSDT,LUNAUSDT,low_correlation_0.35
ETHDAI,HNTUSDT,low_correlation_-0.31
AVAXUSDT,SOLBTC,low_correlation_0.41
HNTUSDT,XTZUSDT,low_correlation_0.06
ETHDAI,LOOKSUSDT,low_correlation_0.47
GALAUSDT,LUNAUSDT,low_correlation_0.42
LUNAUSDT,SANDUSDT,low_correlation_0.29
ENSUSDT,JASMYUSDT,low_correlation_0.27
1INCHUSDT,LUNAUSDT,low_correlation_0.27
SHIBUSDT,WOOUSDT,low_correlation_0.40
FLOWUSDT,SANDUSDT,low_correlation_0.40
JASMYUSDT,YFIUSDT,low_correlation_0.41
BTCDAI,HNTUSDT,low_correlation_0.10
LOOKSUSDT,STETHUSDT,low_correlation_0.48
ANKRUSDT,MANAUSDT,low_correlation_0.43
CAKEUSDT,SANDUSDC,low_correlation_0.40
GLMRUSDT,SHIBUSDT,low_correlation_0.18
AAVEUSDT,HNTUSDT,low_correlation_-0.13
BELUSDT,STETHUSDT,low_correlation_0.13
DOGEUSDC,LUNAUSDT,low_correlation_0.34
HNTUSDT,XECUSDT,low_correlation_0.31
LUNAUSDT,SANDUSDC,low_correlation_0.29
GLMRUSDT,JASMYUSDT,low_correlation_0.47
LUNAUSDT,OMGUSDT,low_correlation_0.24
ANKRUSDT,WAVESUSDT,low_correlation_0.35
LUNAUSDT,SLPUSDT,low_correlation_0.12
ANKRUSDT,C98USDT,low_correlation_0.12
ANKRUSDT,MKRUSDT,low_correlation_0.10
ANKRUSDT,BATUSDT,low_correlation_0.30
C98USDT,CAKEUSDT,low_correlation_0.42
DOGEUSDT,SUSHIUSDT,low_correlation_0.40
AXSUSDT,JASMYUSDT,low_correlation_0.48
AXSUSDT,SHIBUSDT,low_correlation_0.48
BCHUSDT,HNTUSDT,low_correlation_-0.07
BNBUSDT,JASMYUSDT,low_correlation_0.32
DYDXUSDT,HNTUSDT,low_correlation_0.37
FLOWUSDT,SANDUSDC,low_correlation_0.41
LUNAUSDT,MANAUSDT,low_correlation_0.39
BATUSDT,BCHUSDT,low_correlation_0.43
ATOMUSDT,MKRUSDT,low_correlation_0.33
C98USDT,QTUMUSDT,low_correlation_0.48
DYDXUSDT,GALAUSDT,low_correlation_0.49
ATOMUSDT,WAVESUSDT,low_correlation_0.47
HNTUSDT,XRPUSDC,low_correlation_0.09
EGLDUSDT,HNTUSDT,low_correlation_0.12
BELUSDT,NEARUSDT,low_correlation_0.36
ANKRUSDT,MANAUSDC,low_correlation_0.43
BELUSDT,SUSHIUSDT,low_correlation_0.38
AAVEUSDT,C98USDT,low_correlation_0.47
JASMYUSDT,SUSHIUSDT,low_correlation_0.35
ETHUSDC,JASMYUSDT,low_correlation_0.24
EGLDUSDT,SHIBUSDT,low_correlation_0.48
FLOWUSDT,GLMRUSDT,low_correlation_0.47
HNTUSDT,XRPUSDT,low_correlation_0.09
APEUSDT,BELUSDT,low_correlation_0.39
CAKEUSDT,JASMYUSDT,low_correlation_0.35
HNTUSDT,THETAUSDT,low_correlation_0.13
DOTUSDC,LUNAUSDT,low_correlation_0.22
ETHUSDT,JASMYUSDT,low_correlation_0.24
SHIBUSDT,TRXUSDT,low_correlation_0.33
ENSUSDT,GMTUSDT,low_correlation_0.31
DOGEUSDT,LOOKSUSDT,low_correlation_0.29
ETHDAI,JASMYUSDT,low_correlation_0.24
DOTUSDT,LUNAUSDT,low_correlation_0.22
GMTUSDT,LUNAUSDT,low_correlation_0.38
GALAUSDT,LOOKSUSDT,low_correlation_0.47
BELUSDT,YFIUSDT,low_correlation_0.34
ALGOUSDT,ANKRUSDT,low_correlation_0.38
LUNAUSDT,RUNEUSDT,low_correlation_0.14
MANAUSDT,NFTUSDT,low_correlation_0.34
CRVUSDT,DOGEUSDT,low_correlation_0.40
JSTUSDT,NFTUSDT,low_correlation_0.24
LUNAUSDT,MANAUSDC,low_correlation_0.39
APEUSDT,LUNAUSDT,low_correlation_0.16
ALGOUSDT,LUNAUSDT,low_correlation_0.25
ETHUSDC,LUNAUSDT,low_correlation_-0.19
ETHDAI,LUNAUSDT,low_correlation_-0.19
MANAUSDC,NFTUSDT,low_correlation_0.34
JASMYUSDT,LTCUSDT,low_correlation_0.35
DOGEUSDC,SUSHIUSDT,low_correlation_0.41
ETHUSDT,LUNAUSDT,low_correlation_-0.19
DOGEUSDT,ICPUSDT,low_correlation_0.44
FTTUSDT,HNTUSDT,low_correlation_0.07
BATUSDT,UNIUSDT,low_correlation_0.46
HNTUSDT,ICPUSDT,low_correlation_0.12
JASMYUSDT,LTCUSDC,low_correlation_0.35
GMTUSDT,NEARUSDT,low_correlation_0.45
BELUSDT,KSMUSDT,low_correlation_0.39
ICPUSDT,JASMYUSDT,low_correlation_0.48
GMTUSDT,RVNUSDT,low_correlation_0.31
BATUSDT,CAKEUSDT,low_correlation_0.42
JASMYUSDT,STETHUSDT,low_correlation_0.24
LUNAUSDT,STETHUSDT,low_correlation_-0.20
GALAUSDT,KSMUSDT,low_correlation_0.49
BELUSDT,ONEUSDT,low_correlation_0.31
LUNAUSDT,SOLUSDC,low_correlation_0.17
GMTUSDT,YFIUSDT,low_correlation_0.23
LUNAUSDT,SOLUSDT,low_correlation_0.17
DOGEUSDC,LOOKSUSDT,low_correlation_0.26
JASMYUSDT,NEARUSDT,low_correlation_0.41
ANKRUSDT,SANDUSDT,low_correlation_0.08
APEUSDT,SHIBUSDT,low_correlation_0.42
LUNAUSDT,ZILUSDT,low_correlation_0.44
BELUSDT,XRPUSDT,low_correlation_0.42
ENJUSDT,LUNAUSDT,low_correlation_0.19
HNTUSDT,NEARUSDT,low_correlation_-0.14
ANKRUSDT,SANDUSDC,low_correlation_0.09
NFTUSDT,WAVESUSDT,low_correlation_0.42
AVAXUSDT,LUNAUSDT,low_correlation_-0.06
APEUSDT,JASMYUSDT,low_correlation_0.28
BELUSDT,XRPUSDC,low_correlation_0.42
DOGEUSDT,DYDXUSDT,low_correlation_0.29
HBARUSDT,LUNAUSDT,low_correlation_0.20
DYDXUSDT,JASMYUSDT,low_correlation_0.36
SHIBUSDT,SUSHIUSDT,low_correlation_0.44
HNTUSDT,ZENUSDT,low_correlation_-0.05
ATOMUSDT,BATUSDT,low_correlation_0.26
ANKRUSDT,XECUSDT,low_correlation_0.47
CRVUSDT,DOGEUSDC,low_correlation_0.43
FILUSDT,LUNAUSDT,low_correlation_0.24
BELUSDT,QTUMUSDT,low_correlation_0.38
NFTUSDT,OMGUSDT,low_correlation_0.10
DOGEUSDC,ICPUSDT,low_correlation_0.47
FLOWUSDT,HNTUSDT,low_correlation_-0.26
ALGOUSDT,NFTUSDT,low_correlation_0.47
BCHUSDT,BELUSDT,low_correlation_0.34
HNTUSDT,YFIUSDT,low_correlation_-0.30
LINKUSDT,LUNAUSDT,low_correlation_0.10
BELUSDT,SHIBUSDT,low_correlation_0.02
HNTUSDT,RVNUSDT,low_correlation_-0.19
ANKRUSDT,RUNEUSDT,low_correlation_0.36
EGLDUSDT,NFTUSDT,low_correlation_0.33
C98USDT,ENSUSDT,low_correlation_0.44
KSMUSDT,SHIBUSDT,low_correlation_0.21
BELUSDT,COMPUSDT,low_correlation_0.49
DYDXUSDT,SHIBUSDT,low_correlation_0.26
ADAUSDT,LUNAUSDT,low_correlation_0.27
C98USDT,YFIUSDT,low_correlation_0.41
HNTUSDT,QTUMUSDT,low_correlation_-0.07
SANDUSDT,SCRTUSDT,low_correlation_0.47
DOGEUSDC,DYDXUSDT,low_correlation_0.25
NFTUSDT,XLMUSDT,low_correlation_0.23
ANKRUSDT,JASMYUSDT,low_correlation_0.38
DOGEUSDT,KSMUSDT,low_correlation_0.30
SANDUSDC,SCRTUSDT,low_correlation_0.48
ENSUSDT,HNTUSDT,low_correlation_-0.21
FTTUSDT,LUNAUSDT,low_correlation_0.07
CRVUSDT,HNTUSDT,low_correlation_0.05
LOOKSUSDT,SHIBUSDT,low_correlation_0.13
JASMYUSDT,XEMUSDT,low_correlation_0.31
BCHUSDT,JASMYUSDT,low_correlation_0.29
ATOMUSDT,C98USDT,low_correlation_0.20
BNBUSDT,LOOKSUSDT,low_correlation_0.38
CELOUSDT,NFTUSDT,low_correlation_0.31
ANKRUSDT,LRCUSDT,low_correlation_0.50
LUNAUSDT,ZRXUSDT,low_correlation_0.44
LTCBTC,LTCUSDC,low_correlation_0.44
ICXUSDT,NFTUSDT,low_correlation_0.20
SANDUSDT,UMAUSDT,low_correlation_0.44
BCHUSDT,C98USDT,low_correlation_0.49
HNTUSDT,KSMUSDT,low_correlation_0.46
ANKRUSDT,BELUSDT,low_correlation_0.12
DGBUSDT,JASMYUSDT,low_correlation_0.50
ENSUSDT,LOOKSUSDT,low_correlation_0.46
LTCBTC,LTCUSDT,low_correlation_0.44
HNTUSDT,LTCUSDT,low_correlation_-0.00
HNTUSDT,UNIUSDT,low_correlation_-0.05
HNTUSDT,LTCUSDC,low_correlation_-0.01
ENJUSDT,WEMIXUSDT,low_correlation_0.46
NFTUSDT,XLMUSDC,low_correlation_0.23
DOTUSDC,NFTUSDT,low_correlation_0.06
BELUSDT,UNIUSDT,low_correlation_0.32
SHIBUSDT,STXUSDT,low_correlation_0.48
GLMRUSDT,LUNAUSDT,low_correlation_0.45
BELUSDT,ICPUSDT,low_correlation_0.44
ANKRUSDT,SOLUSDC,low_correlation_0.42
DOGEUSDC,KSMUSDT,low_correlation_0.27
LUNAUSDT,THETAUSDT,low_correlation_0.34
DOTUSDT,NFTUSDT,low_correlation_0.06
ICXUSDT,LUNAUSDT,low_correlation_0.39
ANKRUSDT,SOLUSDT,low_correlation_0.42
SANDUSDC,UMAUSDT,low_correlation_0.44
ETHUSDC,SOLBTC,low_correlation_0.25
JASMYUSDT,QTUMUSDT,low_correlation_0.32
ENJUSDT,NFTUSDT,low_correlation_0.13
BELUSDT,ENSUSDT,low_correlation_0.22
HNTUSDT,STXUSDT,low_correlation_0.25
BELUSDT,BNBUSDT,low_correlation_0.20
ANKRUSDT,GMTUSDT,low_correlation_0.13
BELUSDT,DYDXUSDT,low_correlation_0.38
JASMYUSDT,RVNUSDT,low_correlation_0.38
BNBUSDT,GMTUSDT,low_correlation_0.25
ETHUSDT,SOLBTC,low_correlation_0.25
NFTUSDT,XECUSDT,low_correlation_0.37
LRCUSDT,LUNAUSDT,low_correlation_0.38
BELUSDT,DGBUSDT,low_correlation_0.43
AAVEUSDT,BELUSDT,low_correlation_0.18
NFTUSDT,ZILUSDT,low_correlation_0.32
BCHUSDT,GMTUSDT,low_correlation_0.43
CRVUSDT,SOLBTC,low_correlation_0.45
BELUSDT,CRVUSDT,low_correlation_0.19
DYDXUSDT,LUNAUSDT,low_correlation_0.15
ETHDAI,SOLBTC,low_correlation_0.25
BNBUSDT,HNTUSDT,low_correlation_-0.38
BELUSDT,CAKEUSDT,low_correlation_0.29
ICPUSDT,SHIBUSDT,low_correlation_0.49
JASMYUSDT,KSMUSDT,low_correlation_0.21
LUNAUSDT,XLMUSDT,low_correlation_0.36
WEMIXUSDT,XRPUSDC,low_correlation_0.29
SOLBTC,STETHUSDT,low_correlation_0.26
DOGEUSDC,NFTUSDT,low_correlation_0.10
GRTUSDT,LUNAUSDT,low_correlation_0.16
LOOKSUSDT,YFIUSDT,low_correlation_0.32
NFTUSDT,WBTCUSDT,low_correlation_0.16
DOGEUSDT,NFTUSDT,low_correlation_0.11
HNTUSDT,TRXUSDT,low_correlation_0.45
EGLDUSDT,LUNAUSDT,low_correlation_0.19
LUNAUSDT,XTZUSDT,low_correlation_0.16
JASMYUSDT,LOOKSUSDT,low_correlation_0.27
LRCUSDT,NFTUSDT,low_correlation_0.40
GMTUSDT,UNIUSDT,low_correlation_0.50
ALGOUSDT,WEMIXUSDT,low_correlation_0.48
WEMIXUSDT,XRPUSDT,low_correlation_0.29
KSMUSDT,NFTUSDT,low_correlation_0.40
ENJUSDT,SOLBTC,low_correlation_0.39
ANKRUSDT,EGLDUSDT,low_correlation_0.49
LUNAUSDT,XRPUSDT,low_correlation_0.12
LUNAUSDT,YFIUSDT,low_correlation_0.03
LUNAUSDT,MINAUSDT,low_correlation_0.12
LUNAUSDT,XRPUSDC,low_correlation_0.12
LUNAUSDT,XLMUSDC,low_correlation_0.36
FILUSDT,LOOKSUSDT,low_correlation_0.41
ATOMUSDT,HNTUSDT,low_correlation_-0.47
ANKRUSDT,WOOUSDT,low_correlation_0.39
AGLDUSDT,DOGEUSDT,low_correlation_0.42
LUNAUSDT,RVNUSDT,low_correlation_0.09
BELUSDT,FLOWUSDT,low_correlation_0.34
GMTUSDT,QTUMUSDT,low_correlation_0.41
NFTUSDT,SLPUSDT,low_correlation_0.10
DGBUSDT,HNTUSDT,low_correlation_-0.07
QNTUSDT,SANDUSDT,low_correlation_0.49
BICOUSDT,JASMYUSDT,low_correlation_0.37
NFTUSDT,SHIBUSDT,low_correlation_-0.19
MINAUSDT,SOLBTC,low_correlation_0.40
NFTUSDT,XTZUSDT,low_correlation_0.19
GODSUSDT,SANDUSDT,low_correlation_0.34
BATUSDT,SCRTUSDT,low_correlation_0.37
CAKEUSDT,LOOKSUSDT,low_correlation_0.36
ADAUSDT,NFTUSDT,low_correlation_0.20
QNTUSDT,SANDUSDC,low_correlation_0.49
FILUSDT,NFTUSDT,low_correlation_-0.03
GODSUSDT,ZILUSDT,low_correlation_0.08
BELUSDT,ZENUSDT,low_correlation_0.40
GALAUSDT,NFTUSDT,low_correlation_0.17
BTTUSDT,LUNAUSDT,low_correlation_0.22
BELUSDT,SCUSDT,low_correlation_0.46
DOGEUSDT,UNIUSDT,low_correlation_0.49
GODSUSDT,MANAUSDT,low_correlation_0.07
AAVEUSDT,LUNAUSDT,low_correlation_-0.18
DOGEUSDC,GODSUSDT,low_correlation_-0.10
BTCUSDC,NFTUSDT,low_correlation_0.16
SOLBTC,XTZUSDT,low_correlation_0.47
GODSUSDT,SANDUSDC,low_correlation_0.33
AGLDUSDT,ETHUSDC,low_correlation_0.48
BTCUSDT,NFTUSDT,low_correlation_0.17
AGLDUSDT,DOGEUSDC,low_correlation_0.44
BTCUSDC,GODSUSDT,low_correlation_-0.10
DOGEUSDT,GODSUSDT,low_correlation_-0.12
BTCDAI,NFTUSDT,low_correlation_0.16
NFTUSDT,RUNEUSDT,low_correlation_0.36
GODSUSDT,WBTCUSDT,low_correlation_-0.10
GLMRUSDT,NFTUSDT,low_correlation_0.41
AGLDUSDT,ETHUSDT,low_correlation_0.48
HBARUSDT,NFTUSDT,low_correlation_0.15
OMGUSDT,SOLBTC,low_correlation_0.37
1INCHUSDT,SOLBTC,low_correlation_0.31
LOOKSUSDT,RVNUSDT,low_correlation_0.44
HNTUSDT,XEMUSDT,low_correlation_-0.07
NFTUSDT,XRPUSDC,low_correlation_0.16
BTCDAI,GODSUSDT,low_correlation_-0.10
BELUSDT,UMAUSDT,low_correlation_0.36
HNTUSDT,JSTUSDT,low_correlation_0.07
GODSUSDT,MANAUSDC,low_correlation_0.07
ATOMUSDT,LOOKSUSDT,low_correlation_0.29
JASMYUSDT,QNTUSDT,low_correlation_0.18
BICOUSDT,DOGEUSDT,low_correlation_0.47
ATOMUSDT,JASMYUSDT,low_correlation_0.21
AXSUSDT,LUNAUSDT,low_correlation_0.29
NFTUSDT,XEMUSDT,low_correlation_0.02
BTCUSDT,GODSUSDT,low_correlation_-0.10
ANKRUSDT,GLMRUSDT,low_correlation_0.11
ATOMUSDT,BELUSDT,low_correlation_0.01
WBTCUSDT,WEMIXUSDT,low_correlation_0.29
NFTUSDT,XRPUSDT,low_correlation_0.16
JASMYUSDT,NFTUSDT,low_correlation_0.43
AGLDUSDT,ETHDAI,low_correlation_0.48
AVAXUSDT,NFTUSDT,low_correlation_0.06
FTTUSDT,NFTUSDT,low_correlation_0.15
BCHUSDT,LUNAUSDT,low_correlation_0.01
LINKUSDT,WEMIXUSDT,low_correlation_0.41
SANDUSDT,WEMIXUSDT,low_correlation_0.38
AXSUSDT,NFTUSDT,low_correlation_0.21
ANKRUSDT,IMXUSDT,low_correlation_0.26
LUNAUSDT,XEMUSDT,low_correlation_0.03
ATOMUSDT,GMTUSDT,low_correlation_0.17
ANKRUSDT,AXSUSDT,low_correlation_0.44
NFTUSDT,ZRXUSDT,low_correlation_0.12
BELUSDT,LOOKSUSDT,low_correlation_0.47
SANDUSDC,WEMIXUSDT,low_correlation_0.38
DOTUSDC,GODSUSDT,low_correlation_-0.20
BTCUSDC,WEMIXUSDT,low_correlation_0.29
MKRUSDT,UMAUSDT,low_correlation_0.50
MANAUSDT,SANDBTC,low_correlation_0.35
BTCDAI,WEMIXUSDT,low_correlation_0.29
GRTUSDT,SOLBTC,low_correlation_0.36
MKRUSDT,SCRTUSDT,low_correlation_0.38
GODSUSDT,ICXUSDT,low_correlation_-0.06
CELOUSDT,GODSUSDT,low_correlation_0.03
AGLDUSDT,JASMYUSDT,low_correlation_0.42
BTCUSDT,WEMIXUSDT,low_correlation_0.29
OPUSDT,SANDUSDT,low_correlation_0.43
LUNAUSDT,TRXUSDT,low_correlation_0.43
HNTUSDT,SCUSDT,low_correlation_0.02
ALGOUSDT,GODSUSDT,low_correlation_0.20
AGLDUSDT,STETHUSDT,low_correlation_0.48
MANAUSDC,SANDBTC,low_correlation_0.35
FLOWUSDT,KSMUSDT,low_correlation_0.45
ENJUSDT,GODSUSDT,low_correlation_-0.19
LUNCUSDT,SHIBUSDT,low_correlation_-0.40
BATUSDT,OPUSDT,low_correlation_0.36
AXSUSDT,GODSUSDT,low_correlation_-0.03
DOTUSDT,GODSUSDT,low_correlation_-0.20
CRVUSDT,JASMYUSDT,low_correlation_0.20
GLMRUSDT,SCRTUSDT,low_correlation_0.36
NEARUSDT,SOLBTC,low_correlation_0.33
FLOWUSDT,GMTUSDT,low_correlation_0.29
GMTUSDT,XEMUSDT,low_correlation_0.45
1INCHUSDT,GODSUSDT,low_correlation_-0.17
GRTUSDT,NFTUSDT,low_correlation_0.02
FLOWUSDT,JASMYUSDT,low_correlation_0.43
MKRUSDT,QNTUSDT,low_correlation_0.44
LUNAUSDT,NEARUSDT,low_correlation_0.03
C98USDT,SCRTUSDT,low_correlation_0.34
GODSUSDT,WAVESUSDT,low_correlation_0.17
GALAUSDT,SOLBTC,low_correlation_0.43
BICOUSDT,DOGEUSDC,low_correlation_0.46
GODSUSDT,IMXUSDT,low_correlation_0.19
